batch_id,date,pH,temperature,taste,odor,fat,turbidity,color,grade
BATCH_0757,2026-11-02 22:05:54.024883,6.798663580176178,5.773774780194601,8,3,4.496931469616298,1.8000346639594667,81.43602992679395,A
BATCH_0758,2026-11-03 22:05:54.024883,6.736967224738975,3.1584764126378935,3,4,3.2722698080768957,2.276196948949037,99.65354707528617,B
BATCH_0759,2026-11-04 22:05:54.024883,6.528328443963757,-1.2084277132542685,3,8,3.4749153661830587,1.2419800887336627,85.49197937810763,B
BATCH_0760,2026-11-05 22:05:54.024883,6.840061975881799,4.397896293592989,7,7,2.8749632410145374,3.37913832403954,83.07046010400232,A
BATCH_0761,2026-11-06 22:05:54.024883,6.584872434752445,4.873477103467019,6,5,3.806120007453457,2.456074867044878,72.29993232209114,A
BATCH_0762,2026-11-07 22:05:54.024883,6.724401962929073,4.8085895099233955,10,2,3.6990473896766405,3.587453550694166,95.8663354184153,A
BATCH_0763,2026-11-08 22:05:54.024883,7.2120169076537595,6.471564383644308,7,6,4.244197338845714,2.675245194032561,73.63359116532762,A
BATCH_0764,2026-11-09 22:05:54.024883,6.68078802005507,1.8578926407019023,9,6,4.055811075754354,0.5683760228231249,72.25388708639827,A
BATCH_0765,2026-11-10 22:05:54.024883,6.929854665257135,5.360432210900899,9,10,3.6757033344211414,3.596542795975214,80.99741859052827,A
BATCH_0766,2026-11-11 22:05:54.024883,6.559364714974823,6.385015024955949,1,10,3.26496425020565,0.4869993676903195,86.63194024655168,A
BATCH_0767,2026-11-12 22:05:54.024883,6.6930023019006075,0.4428248319869663,3,6,3.60233421894503,0.6300973170835877,77.79857399839693,B
BATCH_0768,2026-11-13 22:05:54.024883,7.054160127127102,4.639303651837954,7,9,3.4444932689341194,1.5827973198683636,92.07017502957606,A
BATCH_0769,2026-11-14 22:05:54.024883,6.574606588442447,2.991640337984657,8,8,3.97669876661899,1.5961444580476636,82.1702372301925,B
BATCH_0770,2026-11-15 22:05:54.024883,7.062489711599386,3.8369546537967083,8,8,3.913115744981234,3.896021365381482,95.52768939611585,B
BATCH_0771,2026-11-16 22:05:54.024883,6.841550387091095,4.695352967076673,8,1,3.3517922781726224,2.328843613249636,90.05110612083074,A
BATCH_0772,2026-11-17 22:05:54.024883,6.587506644821147,3.0255428717728954,6,5,2.769003110086561,3.747385291974663,102.91479340364137,B
BATCH_0773,2026-11-18 22:05:54.024883,6.826481547811104,2.6485838416767766,5,7,4.166693650110212,1.932082521414047,80.5777107412251,B
BATCH_0774,2026-11-19 22:05:54.024883,6.894510889925346,4.0683048349760496,2,6,3.7909369784116027,2.8176463690106353,93.43971024405595,A
BATCH_0775,2026-11-20 22:05:54.024883,6.824361992443439,1.8255081222743947,7,5,3.3402549647136657,2.974042311512206,67.13188778186317,A
BATCH_0776,2026-11-21 22:05:54.024883,6.385955056021909,1.828349742229629,1,6,3.7714366740518352,3.1960654170770493,113.91658693075894,A
BATCH_0777,2026-11-22 22:05:54.024883,6.554572564835026,5.358746565913007,3,3,3.5374306531250146,2.035073825584162,92.93946533471255,C
BATCH_0778,2026-11-23 22:05:54.024883,6.650496272889699,1.7024119296826878,6,6,4.159308963109737,2.122145111215106,82.0369277777728,B
BATCH_0779,2026-11-24 22:05:54.024883,6.685113314179991,5.332625001818424,1,5,2.5351098840974866,2.2018694207341563,82.40874789367149,A
BATCH_0780,2026-11-25 22:05:54.024883,6.824134419510136,4.925182585707902,5,8,3.301404516743284,0.8475876097031958,82.52976926362732,B
BATCH_0781,2026-11-26 22:05:54.024883,6.735540200186651,0.5483865424188066,10,4,4.299527257739344,2.416098136731703,103.40036623101675,A
BATCH_0782,2026-11-27 22:05:54.024883,6.43293112825798,2.64487069532869,3,5,3.781599201733656,2.11631574492372,93.98549500341217,A
BATCH_0783,2026-11-28 22:05:54.024883,6.776039570201193,6.388218806094745,1,10,4.386303334157104,3.0800728940775537,80.56681697614651,B
BATCH_0784,2026-11-29 22:05:54.024883,6.822117149056765,2.0376689377206367,3,2,2.8890964534182677,2.5913011710596683,72.61184981875718,A
BATCH_0785,2026-11-30 22:05:54.024883,6.811958089586208,3.071191475381225,9,9,4.0360983579692435,3.836381803453188,96.96104635507916,B
BATCH_0786,2026-12-01 22:05:54.024883,6.916156145110924,4.924121786503793,8,9,4.006112211726917,2.570088475208567,93.38548926313624,B
BATCH_0787,2026-12-02 22:05:54.024883,6.866784430909781,5.566781018565191,7,10,2.659135732335583,1.9377943037797363,92.063706972506,B
BATCH_0788,2026-12-03 22:05:54.024883,6.791836015845687,3.496922227911009,6,10,3.352248855233458,2.557697222165784,84.16255564618099,A
BATCH_0789,2026-12-04 22:05:54.024883,6.685966857708271,2.8049796106167166,6,6,3.4467354474029586,3.2241672408771636,82.00382551089241,B
BATCH_0790,2026-12-05 22:05:54.024883,6.3678078132968015,6.844739723397016,1,1,2.690221985616297,0.7267925922109533,101.8522351147974,C
BATCH_0791,2026-12-06 22:05:54.024883,6.785923643826518,7.477799327595157,6,4,3.3626988367397805,1.7847514811824092,102.78269239304477,A
BATCH_0792,2026-12-07 22:05:54.024883,6.741537537432622,5.957716101563591,8,6,3.936591570389303,1.805823264114648,91.40124875641621,A
BATCH_0793,2026-12-08 22:05:54.024883,6.754315767439075,4.1706362851300485,7,5,3.30453847023763,2.9109902028775005,94.6984086483991,A
BATCH_0794,2026-12-09 22:05:54.024883,6.444650284835938,2.3834685567181473,6,4,3.6210665778370132,3.02728653969195,87.3609816417071,B
BATCH_0795,2026-12-10 22:05:54.024883,6.483788691918348,2.3391111868868695,5,6,3.624685141363826,2.6012277278348948,71.30014227533097,B
BATCH_0796,2026-12-11 22:05:54.024883,6.910630570666581,5.045028210531515,10,7,3.4939282944306167,0.0213618808720768,75.20257243990353,A
BATCH_0797,2026-12-12 22:05:54.024883,6.692088969228669,4.836796441777367,8,9,3.1474089879872857,0.8480818168082129,96.4618190304944,B
BATCH_0798,2026-12-13 22:05:54.024883,6.836300139474525,6.803197185892859,5,8,3.829406987441949,2.261068178542879,97.7370534781119,A
BATCH_0799,2026-12-14 22:05:54.024883,6.705663675226092,5.300900185072278,9,6,2.7064831192370042,1.9985305766415262,95.5412700830962,B
BATCH_0800,2026-12-15 22:05:54.024883,6.705951227899149,0.993839396480364,9,6,3.504294069254091,2.505370378836003,88.46052310087033,A
BATCH_0801,2026-12-16 22:05:54.024883,6.8876567611952,6.103895235445837,1,5,4.192743170259044,2.0306018375645247,95.91298956295267,A
BATCH_0802,2026-12-17 22:05:54.024883,6.596791054356525,2.003878745371174,6,1,3.2763133750793925,4.031642466149037,84.4186270550077,A
BATCH_0803,2026-12-18 22:05:54.024883,6.719224155388197,3.232057456095297,7,9,3.136339389248861,0.20605841515347834,91.213903365383,A
BATCH_0804,2026-12-19 22:05:54.024883,6.607544942258992,4.500400412503389,5,9,3.862758069387689,2.8026276315298144,82.95317631879882,B
BATCH_0805,2026-12-20 22:05:54.024883,6.613100754513537,7.991334979567929,6,9,3.581715880293566,3.3280104061634725,74.43214366850118,A
BATCH_0806,2026-12-21 22:05:54.024883,6.638165575306273,10.219837112010723,8,8,3.8727236410284664,3.2015384583583995,93.64571972497268,A
BATCH_0807,2026-12-22 22:05:54.024883,6.744426754326743,5.2134461182723655,2,10,3.519249242847636,3.2872729880011846,97.75124404661143,A
BATCH_0808,2026-12-23 22:05:54.024883,6.6042502756673045,3.633606762559224,7,3,2.3058537746244103,3.431115908390934,109.73958780416716,A
BATCH_0809,2026-12-24 22:05:54.024883,6.951151225114704,5.069011296961101,3,1,4.08995670521285,1.896020113392776,87.64029001395994,B
BATCH_0810,2026-12-25 22:05:54.024883,6.5210785395560995,5.775310851747673,6,8,4.535013191239138,1.398516243023043,74.52190181621769,B
BATCH_0811,2026-12-26 22:05:54.024883,6.662625671167729,3.3586647488856167,10,7,4.142020503418143,0.46531832730532763,81.71559262671185,A
BATCH_0812,2026-12-27 22:05:54.024883,6.6120537883451656,7.590422711824644,5,5,1.7305711374651203,2.1373971663203046,83.6410861447482,A
BATCH_0813,2026-12-28 22:05:54.024883,6.989395576870747,4.460141518382804,7,10,3.725544106252783,1.7224668760451447,86.48497806627911,A
BATCH_0814,2026-12-29 22:05:54.024883,6.739310955302315,4.995486178182788,2,7,3.2666270947124767,3.6616088136571374,89.70876256738433,C
BATCH_0815,2026-12-30 22:05:54.024883,6.906368907893727,5.3318485041089225,8,10,2.9578781231941456,2.212441889848865,88.62969292396667,C
BATCH_0816,2026-12-31 22:05:54.024883,6.402887925392606,4.843173221228911,3,2,3.5613660808191363,1.469594262772442,92.77082258465256,B
BATCH_0817,2027-01-01 22:05:54.024883,6.753410053173852,5.677881000939225,8,9,3.42552635255014,1.3114645460388994,86.97423047692581,C
BATCH_0818,2027-01-02 22:05:54.024883,6.877926159124687,2.765493626906154,3,10,3.7543289021399207,4.488820053783794,62.74704097223224,B
BATCH_0819,2027-01-03 22:05:54.024883,6.716456797855085,2.8833964921079387,10,2,3.528290094652727,2.4779136850084225,87.27133828693448,B
BATCH_0820,2027-01-04 22:05:54.024883,6.913096075013071,1.7996915340566102,7,9,2.9395939465555116,1.7184955367260566,85.86730761307189,A
BATCH_0821,2027-01-05 22:05:54.024883,6.596542309979926,4.879002461240453,2,9,3.2116991116285147,2.6240418077720213,90.50266863820933,A
BATCH_0822,2027-01-06 22:05:54.024883,6.981869488037116,5.557873007024228,4,5,3.131020721837492,4.396889156165071,81.38517794422476,A
BATCH_0823,2027-01-07 22:05:54.024883,7.15977962472385,4.915545732303771,6,1,2.641758411627777,2.1103193577004444,87.23525724476389,A
BATCH_0824,2027-01-08 22:05:54.024883,6.627432287912068,7.348984866695075,8,7,2.814177678023058,3.187010709448197,90.56242187528883,B
BATCH_0825,2027-01-09 22:05:54.024883,6.6108994957198455,3.988807962341907,5,10,3.3944656650574028,3.686461037330324,83.39957798269313,A
BATCH_0826,2027-01-10 22:05:54.024883,6.99067689542354,5.337483311185025,10,10,4.21187703765364,0.6085761081500933,91.7587060223028,A
BATCH_0827,2027-01-11 22:05:54.024883,7.015914429146143,1.8165982477213714,5,4,3.2322214601506025,1.8615875813304608,85.70124932464844,A
BATCH_0828,2027-01-12 22:05:54.024883,6.595427994569347,3.225800595051198,10,9,3.1212846126236053,3.561086628158863,86.56658832315101,A
BATCH_0829,2027-01-13 22:05:54.024883,6.615962636580829,5.391075515131555,8,6,2.909356596663587,1.8006965608974939,55.772912009429994,A
BATCH_0830,2027-01-14 22:05:54.024883,6.643643078227899,5.698204221486288,1,3,3.5152682474976755,2.9146253992672833,73.56112715174476,C
BATCH_0831,2027-01-15 22:05:54.024883,6.431109897793145,3.4120661046716356,9,5,4.089629667305063,1.74151840087519,73.58834184340351,B
BATCH_0832,2027-01-16 22:05:54.024883,6.51626961070316,3.8568014962838664,5,10,4.501341383204296,2.054448096488073,87.1633221789967,B
BATCH_0833,2027-01-17 22:05:54.024883,6.4991718466495865,0.9642525066383811,5,5,3.6426996883608433,1.9326361943928938,97.716652332965,A
BATCH_0834,2027-01-18 22:05:54.024883,6.546440486979175,3.2859415983867812,6,5,3.5699968713182173,3.136670153695832,83.81584895283872,A
BATCH_0835,2027-01-19 22:05:54.024883,6.693063022522644,5.780766327039572,5,2,3.2282634463732283,2.7015801141995928,93.48298179304868,A
BATCH_0836,2027-01-20 22:05:54.024883,6.7468429465073045,5.1504100322131325,1,10,3.3117166892544945,2.5988594450110196,91.48252656325869,B
BATCH_0837,2027-01-21 22:05:54.024883,7.010100098562815,5.001331442762419,10,10,3.8145875455253515,5.0074952378588335,86.39893423470318,A
BATCH_0838,2027-01-22 22:05:54.024883,6.500329191852242,4.09954737436192,2,2,3.3425623339684605,4.239697407120067,90.73976700831678,A
BATCH_0839,2027-01-23 22:05:54.024883,6.896864479695317,4.014126317256353,9,7,3.4188587764162928,0.5187563794462196,87.45943718831838,B
BATCH_0840,2027-01-24 22:05:54.024883,6.657202231154899,2.6793577210531057,10,2,3.487326362624788,2.0565903267814516,83.57719503207223,A
BATCH_0841,2027-01-25 22:05:54.024883,6.690107258069514,5.3976568404050695,2,6,3.204585944546262,4.926463674606992,88.91080349666535,A
BATCH_0842,2027-01-26 22:05:54.024883,6.834963898433321,4.841945888778779,9,5,3.4625103704612243,1.925409969311958,99.4663140980173,A
BATCH_0843,2027-01-27 22:05:54.024883,6.47545559568754,4.984037695985599,6,2,2.490296935604599,4.587745985875145,89.72748973475696,A
BATCH_0844,2027-01-28 22:05:54.024883,6.7764819492368105,2.9479303146648395,9,7,3.774417941509231,2.0736731851317396,87.17971120038659,A
BATCH_0845,2027-01-29 22:05:54.024883,6.733290441642612,-0.30668583974248875,7,8,4.675885919486028,2.266002429453437,76.22549418830519,A
BATCH_0846,2027-01-30 22:05:54.024883,6.7984902528016296,6.194305423507391,5,4,3.2239781924184667,3.363571359135812,99.15875149264609,B
BATCH_0847,2027-01-31 22:05:54.024883,6.757833728781564,3.042325087983192,2,1,3.686918572500835,2.4097928249921643,70.92951469001055,B
BATCH_0848,2027-02-01 22:05:54.024883,7.191060027982179,2.2744484719137588,9,1,3.9257881601230924,2.9946246395742864,67.93936919401898,A
BATCH_0849,2027-02-02 22:05:54.024883,6.572452003149737,5.386957823827988,4,1,4.140107636358731,4.0749486993076385,88.7146068831751,B
BATCH_0850,2027-02-03 22:05:54.024883,6.593800608999636,3.215974720161741,7,1,3.36783925562991,3.258800933975769,76.19239808885278,A
BATCH_0851,2027-02-04 22:05:54.024883,6.5753718947150475,6.119872768093243,3,5,2.59834137315564,2.6415321321496994,95.89099002847445,A
BATCH_0852,2027-02-05 22:05:54.024883,6.588904576167949,5.234011899153395,3,4,3.6336159754243815,4.173526841717592,68.16294374634016,A
BATCH_0853,2027-02-06 22:05:54.024883,6.572522574538697,5.367138646400955,1,9,3.5643143453272135,3.3766874758750993,94.6180647251062,B
BATCH_0854,2027-02-07 22:05:54.024883,6.937803306221511,1.2680885775989315,8,3,3.3271668126619987,1.7664568369026519,93.20981934737901,A
BATCH_0855,2027-02-08 22:05:54.024883,6.984100849597971,6.423887970772801,2,7,3.4332439385578297,4.480075233444019,86.18015964107906,B
BATCH_0856,2027-02-09 22:05:54.024883,6.585850741250105,4.522501062467712,2,8,3.5718402225088655,3.142365592050178,64.0042835741969,B
BATCH_0857,2027-02-10 22:05:54.024883,6.533528885379154,3.261445721507594,1,6,3.680880996051925,2.2863232311301385,67.7669687968073,A
BATCH_0858,2027-02-11 22:05:54.024883,6.794283111277281,4.286776934684502,4,10,3.659904855119959,0.4791824154140527,87.39935277724926,B
BATCH_0859,2027-02-12 22:05:54.024883,6.589555391143806,0.44752953420336006,8,1,3.3911571702494356,1.1224236199353332,82.67207999614553,C
BATCH_0860,2027-02-13 22:05:54.024883,6.826586363551102,4.817305622961341,3,8,3.6921394174929754,4.200134910399937,92.27330284903003,A
BATCH_0861,2027-02-14 22:05:54.024883,6.74058460417026,1.9412569836358569,1,10,3.357484575862569,4.23966525197045,84.31783708268763,A
BATCH_0862,2027-02-15 22:05:54.024883,6.396851177000554,1.2946594283129311,5,1,3.8210127507676597,2.58528406873324,83.44819367747667,B
BATCH_0863,2027-02-16 22:05:54.024883,7.009501040266013,0.9552816275642178,9,8,3.1862785822617496,0.7297558240245137,60.736824265412665,B
BATCH_0864,2027-02-17 22:05:54.024883,7.059175534619104,6.2253767499798505,1,4,3.5365290960747813,1.4130247463493941,93.22432311772617,A
BATCH_0865,2027-02-18 22:05:54.024883,6.577442261903123,2.7414732126144226,2,8,2.6881307089413853,0.8762316479504222,78.50853815241092,A
BATCH_0866,2027-02-19 22:05:54.024883,6.622459688012803,7.067455419832998,7,1,3.3150447652714266,0.8398887400862394,81.01794076280777,A
BATCH_0867,2027-02-20 22:05:54.024883,6.757173078144981,2.9283970738954044,2,3,3.7837443605649894,4.526802368936906,74.3022095689085,A
BATCH_0868,2027-02-21 22:05:54.024883,6.766891357997405,0.5852840848141065,3,6,2.9831325666459656,4.559917908414474,69.59588936049653,A
BATCH_0869,2027-02-22 22:05:54.024883,6.8317088545345666,1.7669511201026817,7,9,3.339949761824958,1.3791528464344303,99.72137828165118,C
BATCH_0870,2027-02-23 22:05:54.024883,7.1020409077532705,6.471623240013877,1,2,2.2974652250448955,2.491265024102401,92.95487694954888,B
BATCH_0871,2027-02-24 22:05:54.024883,6.66461055450119,3.688203644126665,9,1,2.8159629457340056,1.2152038400681973,93.11995575354132,A
BATCH_0872,2027-02-25 22:05:54.024883,6.540340551092309,2.903425407018798,6,10,2.946762721943049,2.4847619534999135,82.83489381900633,B
BATCH_0873,2027-02-26 22:05:54.024883,6.424136154397095,4.320036451705575,3,1,3.5508755253858193,4.139303883369096,67.62077554034205,B
BATCH_0874,2027-02-27 22:05:54.024883,6.553813992011617,5.00356547233509,9,4,3.666704506196356,3.578719050803015,106.02044755837807,A
BATCH_0875,2027-02-28 22:05:54.024883,6.693374605425241,6.234797631804922,1,5,3.4719722170299017,3.3086627654972873,89.22291631263396,A
BATCH_0876,2027-03-01 22:05:54.024883,7.058911572703558,6.896998459785852,9,3,3.308703308556311,2.3058202627371354,86.36789200076996,A
BATCH_0877,2027-03-02 22:05:54.024883,6.596477740192766,3.2804627084218287,3,10,3.3104491258256266,3.7619671159963644,81.40866977702922,B
BATCH_0878,2027-03-03 22:05:54.024883,6.744757590327779,1.3479046278359235,3,2,3.858022874520247,3.146668746583331,64.55443747062385,A
BATCH_0879,2027-03-04 22:05:54.024883,6.696715420785449,3.173069677753448,2,2,3.6064099234415266,2.9039155813157196,96.41558732276722,C
BATCH_0880,2027-03-05 22:05:54.024883,6.937678654689617,4.520561013165772,8,7,3.333027201847319,2.3845906618002144,74.42296493097744,A
BATCH_0881,2027-03-06 22:05:54.024883,7.205386485174724,2.0724821475787785,8,9,4.146649747620629,2.818372939514666,90.46569162862257,A
BATCH_0882,2027-03-07 22:05:54.024883,6.593826245415936,2.0856981702099144,3,10,4.4749875204980505,2.7882515778693264,92.70833961123564,A
BATCH_0883,2027-03-08 22:05:54.024883,6.602112111496356,4.687575763099771,2,2,2.8771287748831647,1.9585683549257393,88.34157621873155,A
BATCH_0884,2027-03-09 22:05:54.024883,6.9088321754138144,3.9026952968590978,9,7,3.761255035105256,1.7250834662727335,89.69973540331884,B
BATCH_0885,2027-03-10 22:05:54.024883,6.836378297925262,4.065593990823173,7,7,5.044944803843192,1.5030930396696096,98.46119751898297,C
BATCH_0886,2027-03-11 22:05:54.024883,7.069341465147207,2.4830093305998613,5,7,3.6401027705250972,1.5671368882064067,77.07584588167029,A
BATCH_0887,2027-03-12 22:05:54.024883,6.816785637065193,3.5391985715884653,10,3,3.5577213180821383,2.3118971244549487,86.64502590043506,C
BATCH_0888,2027-03-13 22:05:54.024883,6.628141581842589,2.151533711463391,6,7,3.472133030053193,2.1473151010044185,82.74894595320164,B
BATCH_0889,2027-03-14 22:05:54.024883,6.818130966138462,5.780396822249574,9,1,3.745090758745371,1.8792662533974434,66.60434952177897,A
BATCH_0890,2027-03-15 22:05:54.024883,6.921740716116582,6.070498669447505,6,10,3.8774495832749416,1.8052185252648345,87.86333329867009,B
BATCH_0891,2027-03-16 22:05:54.024883,6.864096436239473,0.30762427552381233,10,1,2.8776165629154087,2.7918800261163166,97.51250596524686,A
BATCH_0892,2027-03-17 22:05:54.024883,6.80145480622146,2.14097827961518,10,5,3.4867581858555856,3.8776074471743054,98.76334158677194,A
BATCH_0893,2027-03-18 22:05:54.024883,6.913334937917831,1.0069414898198419,9,2,2.365251067751295,2.489084318926551,103.5747720929573,A
BATCH_0894,2027-03-19 22:05:54.024883,6.933859118089135,2.699952131186204,4,9,3.39534169168925,2.4236691999592312,67.26280875410757,B
BATCH_0895,2027-03-20 22:05:54.024883,6.976431798207505,3.8331240604192782,2,7,3.0486557030889636,1.5651133072866306,101.28627697881241,A
BATCH_0896,2027-03-21 22:05:54.024883,6.829741977517929,1.1007095606029398,8,4,3.669588789567742,2.2769301882092923,86.8483976436038,B
BATCH_0897,2027-03-22 22:05:54.024883,6.666576383936629,2.1562803737493734,4,4,2.6718097364294873,3.6903363406093685,101.0056250736996,B
BATCH_0898,2027-03-23 22:05:54.024883,6.7293427372866645,1.992085255837003,9,2,3.243841344770453,3.5374611035089725,81.05217590804574,A
BATCH_0899,2027-03-24 22:05:54.024883,6.941301793301672,4.414534658797888,6,5,3.983272125260306,3.4679737442743352,79.69199521205115,A
BATCH_0900,2027-03-25 22:05:54.024883,6.536612865802553,4.138688674072501,8,4,3.1618334242778747,3.4358688292198427,72.84727423773106,A
BATCH_0901,2027-03-26 22:05:54.024883,6.77373466177458,2.556524893325493,9,1,2.547532111291057,2.936732555564835,92.7597756640616,A
BATCH_0902,2027-03-27 22:05:54.024883,6.621332237534528,4.353641744278796,9,8,3.6287665765644923,2.9012071634829955,90.1447607053175,A
BATCH_0903,2027-03-28 22:05:54.024883,6.705748964586964,2.906639830825469,10,3,3.206735503453682,2.7447503266847737,73.82990437769675,A
BATCH_0904,2027-03-29 22:05:54.024883,6.95569037252146,3.4566897793478937,4,6,3.4070572819635516,2.0831147199474858,63.35863232987,A
BATCH_0905,2027-03-30 22:05:54.024883,6.738219813603981,7.346904180597074,1,4,3.135065206768704,2.5836993986155092,89.15245234323393,A
BATCH_0906,2027-03-31 22:05:54.024883,6.70928730963123,6.680922103580696,3,9,4.487198372240014,2.7155996837058667,90.29170366944733,A
BATCH_0907,2027-04-01 22:05:54.024883,6.4280287718040166,1.4008375261448047,9,5,2.7209636320732433,3.133168603316052,75.13048488274234,A
BATCH_0908,2027-04-02 22:05:54.024883,6.8492507132054445,5.6594648357583495,6,9,4.916747805947137,2.6002564870451597,73.12171586629037,B
BATCH_0909,2027-04-03 22:05:54.024883,6.829096836228215,5.622793108983184,5,10,3.304681734624324,4.605161380972418,91.55868179146248,C
BATCH_0910,2027-04-04 22:05:54.024883,7.132650944661092,1.7034734224947634,7,3,3.5917232881090677,1.2901878029420881,103.56393698324885,A
BATCH_0911,2027-04-05 22:05:54.024883,6.6384443530094,5.637555287509722,5,1,3.2126017911977582,3.2544756997707,80.05009801091934,A
BATCH_0912,2027-04-06 22:05:54.024883,6.743830065532788,7.075863836825105,3,5,3.191683220072273,2.4587562933609464,76.20361067277064,A
BATCH_0913,2027-04-07 22:05:54.024883,6.749876736742151,1.7549103875111722,2,3,3.1075850482836835,2.502146282126542,87.9885846375058,A
BATCH_0914,2027-04-08 22:05:54.024883,7.015490655952695,2.164994357971473,3,6,3.8006289810218177,1.687424217689192,91.35253064848071,A
BATCH_0915,2027-04-09 22:05:54.024883,6.680940893522609,6.035322933687005,3,8,2.794600153186472,3.519343267248685,81.35709904107588,B
BATCH_0916,2027-04-10 22:05:54.024883,6.755804305154068,4.542990621651296,10,4,3.6820542721213343,3.152841534321157,105.25091083491952,C
BATCH_0917,2027-04-11 22:05:54.024883,6.821579301943308,5.1029525504790465,10,5,2.407753632474096,3.3336373968036916,94.01685122141679,A
BATCH_0918,2027-04-12 22:05:54.024883,6.737321824631271,4.681178432800993,9,5,3.6367643855708818,2.6692454048189647,81.18729293968333,B
BATCH_0919,2027-04-13 22:05:54.024883,6.610713277089895,4.781391841856288,10,4,3.9245713029660956,2.175105185359775,69.07517027721795,A
BATCH_0920,2027-04-14 22:05:54.024883,6.738817998579662,1.347055743377834,3,4,2.862740446346315,2.433438451455543,98.19421787814872,A
BATCH_0921,2027-04-15 22:05:54.024883,6.9147263499719545,6.094635413242896,8,4,3.839371300859372,2.93346565005564,96.91931236215073,A
BATCH_0922,2027-04-16 22:05:54.024883,6.494696940117788,6.339179984855547,3,1,3.525692705312161,0.4944238270802592,81.97247130038234,A
BATCH_0923,2027-04-17 22:05:54.024883,6.726593934829375,3.5412185118639443,5,4,4.29921322767892,3.3729328675754577,88.50575457612544,A
BATCH_0924,2027-04-18 22:05:54.024883,6.559975837012166,3.913046100372275,5,5,3.072396808844455,4.926192814683066,83.49530102517491,A
BATCH_0925,2027-04-19 22:05:54.024883,6.939009325784968,0.9377849948885557,10,2,4.907992951861365,2.9803350469534764,90.20598881108968,A
BATCH_0926,2027-04-20 22:05:54.024883,6.3953626190432455,5.0285095120356695,4,1,2.304608922837381,2.219073375792226,74.75050468868318,A
BATCH_0927,2027-04-21 22:05:54.024883,6.588215630545682,5.144114883428288,8,9,3.3352480996819374,2.3387647453207303,73.32480879923153,B
BATCH_0928,2027-04-22 22:05:54.024883,6.775442375012904,3.875617966001378,5,2,2.6507151446885335,3.207542350934169,93.10863732760524,C
BATCH_0929,2027-04-23 22:05:54.024883,7.013104805846869,6.248706719741005,10,6,4.425527088424883,2.2417113366848818,94.37614843509598,A
BATCH_0930,2027-04-24 22:05:54.024883,6.686849947785403,3.331845538040119,8,2,3.369149503092082,3.368675271339177,80.09207974378394,A
BATCH_0931,2027-04-25 22:05:54.024883,6.588960094661361,5.1292118517872005,9,5,3.4141574613153587,2.325859282869756,77.50878924038976,A
BATCH_0932,2027-04-26 22:05:54.024883,7.076231413888118,1.9606713226157688,4,4,3.7216190490426064,4.214183466624338,96.47566452144699,B
BATCH_0933,2027-04-27 22:05:54.024883,6.410397219916751,3.952895698251524,7,5,3.4975974068363564,4.186596136022188,77.84737480684821,A
BATCH_0934,2027-04-28 22:05:54.024883,6.260238808675984,3.6512914841943283,2,6,3.2031192217993327,2.169830332059059,85.55411255985766,A
BATCH_0935,2027-04-29 22:05:54.024883,6.788002890010667,4.4506158440818835,6,6,2.871676374685476,2.4189761632612004,84.28585021627346,A
BATCH_0936,2027-04-30 22:05:54.024883,6.599589155129478,3.2609461423332826,8,10,3.584256701166715,2.47763113812166,70.3309405464808,A
BATCH_0937,2027-05-01 22:05:54.024883,6.495753436573858,3.7370548086566644,7,3,3.6894168163447394,2.4910336742362604,86.92114267078668,A
BATCH_0938,2027-05-02 22:05:54.024883,6.841671289459871,5.652094342883013,8,1,3.8476886182008645,1.5525709549393238,85.9440695340416,C
BATCH_0939,2027-05-03 22:05:54.024883,6.74876014275424,3.126471525523565,10,3,4.456363425153262,1.4127393157256478,88.60191278101607,B
BATCH_0940,2027-05-04 22:05:54.024883,6.587184273852655,0.7868457985226414,7,9,2.413115547793004,3.749757571547956,86.58230869653286,A
BATCH_0941,2027-05-05 22:05:54.024883,6.443939120265822,7.499167808410841,3,1,3.4661414013236476,3.589787014204167,106.35687409413373,A
BATCH_0942,2027-05-06 22:05:54.024883,6.874491465656029,6.7629081573809735,6,5,4.095868917910714,3.5725207141772715,96.6167823132323,A
BATCH_0943,2027-05-07 22:05:54.024883,6.830040235591732,1.4154746097887627,10,2,3.437738787780568,2.430621633059671,85.38809000454802,A
BATCH_0944,2027-05-08 22:05:54.024883,6.680164827244123,5.379415610490389,3,4,2.330913773153365,4.392011769989695,86.30239083849538,B
BATCH_0945,2027-05-09 22:05:54.024883,7.069327399209533,2.9940504588973136,5,1,2.8544802125750395,2.4775310233254326,102.6361920775079,A
BATCH_0946,2027-05-10 22:05:54.024883,6.48598304673477,4.526974430662119,7,1,3.6642849248386598,3.362876173899741,93.63087786005246,A
BATCH_0947,2027-05-11 22:05:54.024883,6.394894965815053,4.588448258026988,9,7,3.6460986474416703,1.1113779854650159,72.70997139505553,A
BATCH_0948,2027-05-12 22:05:54.024883,6.561618386023751,3.531184399367356,3,7,3.8362598491705104,2.2702646685021497,94.48948222807097,B
BATCH_0949,2027-05-13 22:05:54.024883,6.690882796728901,2.432468668827207,4,10,3.109495528225908,2.3441789444261834,97.42801082059943,B
BATCH_0950,2027-05-14 22:05:54.024883,6.748667889864539,2.618917895367481,7,3,3.629941617459649,2.434512461978385,101.17717075775785,A
BATCH_0951,2027-05-15 22:05:54.024883,6.651752788428734,2.1676161690375153,1,4,3.0270683460518377,1.174501032004314,80.98508318392511,A
